,COMB,HNB,SAMP,LOLC,LOFC,NTB,LFIN,DFCC,NDB,SEYB,CFIN,PLC,COCR,PABC,VFIN,CFVF,HNBF,MERC,CALF,UBC,ABL,CDB,SFCL,GUAR,SFIN,JKH,MELS,HAYL,CTHR,CARS,VONE,HHL,BUKI,BIL,RICH,SUN,SPEN,CIC,GREG,TAP,BRWN,EBCR,CTC,DIST,CARG,LION,CCS,BREW,GRAN,LMF,LAMB,TAFL,DIAL,SLTL,ACL,RCL,GLAS,TKYO,HAYC,DIPD,KCAB,TJL,JAT,SIRA,MGT,SINS,UML,DIMO,LIOC,WIND,LLUB,LGL,VLL,CINS,UAL,JINS,AAIC,HASU,AEL,OSEA,PLR,RIL,CFLB,WATA,NAMU,CTEA,ASIR,LHCL,NHL,AHUN,PALM,KHL,AHPL,HUNA,EDEN,DOCK
CINS,0.0228545398228181,0.03448525240198385,-0.0009329701577718362,9.065619335045676e-05,-0.012774247031767367,0.01337987375970727,0.0009863055996087618,0.002331513658769127,0.0020512702810538803,0.03912363964448477,0.005286905087818187,0.0008679112829734086,0.01184286455218293,0.006523968235807799,-0.008944309024515023,0.00495443531764296,-0.0029502340177251216,0.0015168663777514863,-0.0012372061088732848,0.002200870316989526,0.0062695625004785,0.07800750722459844,0.009627426536698248,0.008725351261269946,0.013696171034415347,0.005441221841713825,0.0018635542671948898,-0.0053961151659622985,-0.0005486364229486142,0.01022088130895249,0.002431699846174354,0.00704806054834688,0.00861216827558953,-0.0025254127256126918,0.0021500319645747484,0.0012886001898812244,0.006718214984700953,0.04942672225886738,-0.0029037221136426804,-0.028792022418735873,0.00871389530377046,0.0008540556188929801,0.004206378369933485,0.005133159529774505,0.0026291600629359296,4.204520817953334e-05,0.0053708341233186276,-0.011006374145926444,0.006455047701505446,0.007158200573412729,0.009219496155540383,0.006550336087234135,0.0007499378427195087,-0.003647594832503008,-0.0019184914909113953,-0.00323449832132055,-0.0030667860677709422,0.0278487605355347,-0.0029574114319404024,0.001621787439916669,0.0016248910207491377,0.0033104833456711635,-0.005255853315123259,0.005836463485587611,-0.00716762919314231,-0.0022862505833970564,-0.0015012853517708345,0.012206492241976659,-8.543003830473077e-05,-0.0008510692426407524,0.0013137174090641784,0.045854749355291276,0.03924276609485705,0.1823797437567707,-0.0004963960619458606,0.003926968725045285,0.0012202846316157645,-0.0003779912225368808,0.0023849910184637227,-0.002799443297368029,-0.0007713478344088242,0.0060106403042562324,0.0035172656157226954,-0.0003229133173151226,0.003516468499524637,0.015031752498184517,0.0062671832248150485,0.0001586737631848638,0.0030895375820500994,0.0036829810732290818,0.009514189869573222,0.006017314803386395,0.006685851713859285,0.012099391754476498,0.011275255929642576,0.00856747680294343
UAL,0.026228720848328436,0.018014843274267365,0.026841285593624694,0.06490079247181274,0.05049270145267369,0.013207633087996409,0.03096149350889668,0.0238677122520707,0.025101241679104536,0.019978481073240923,0.03162289662894684,0.022741947135538117,0.0440805057468024,0.04367187434368736,0.04114623902736355,0.017033204740750083,0.03693159416018846,0.000978874431467338,0.011491254897143125,0.04595447827414694,0.014486534122158308,0.011718336393635714,-0.010769142010376697,0.02202477602142413,0.023393026105599856,0.016413420030074052,0.030907025992027094,0.04858245725002455,-0.005081223648000417,0.01303032433486855,0.06343494036135,0.01909051020384551,0.014224852549517103,0.05621735671057702,0.02041162493512894,0.04149030814505277,0.02527977027955034,0.026296594724657427,0.0196059693003589,0.032301356021551465,0.05138294519369667,0.012442354232165328,0.018059611307366573,0.01240807131251582,0.0003405723938798187,0.0013427014980629595,0.024093031774415633,0.0035399306553225538,0.01947612869229122,0.0318585052550056,-0.0006474251816834283,0.025340921524181787,0.012042447614386755,0.02963890161181652,0.039297069007508297,0.04748147108416244,0.031909265570800115,0.02367287855706997,0.029977960252681343,0.04497473534667854,0.058349627410483225,0.02186217015778666,0.040386785949547144,0.041788948929176985,0.04243181621838807,0.04314468982792288,0.009614312582515131,0.05042131005487222,0.035022399246469445,0.017046521811335185,0.029792052721785752,0.0328541151286367,0.004129426833998062,-0.0004963960619458606,0.19402897035492578,0.03217873679311323,0.06369200635158725,0.0404508688684051,0.02969937606408469,0.030999398001191593,0.03685359047414058,0.025638614860910586,0.03685787104340228,0.05100362105617349,0.042565320507938424,-0.010109028028979285,0.03119610519830903,0.019609698855048235,0.01937900344579631,0.02910689852960313,0.008216661651505364,0.018555294283835348,0.005859956728664458,0.020206994343780996,0.026137651221040302,0.01901141615794684
JINS,0.03772467771096169,0.03476860922551084,0.040442717354986994,0.05648240247155859,0.0705474221564734,0.0276598917982601,0.03225481020876853,0.03597809460441824,0.045395865864704274,0.044129951758257624,0.035865856246890065,0.03539090707677583,0.06009977553016622,0.0522053226882719,0.039840269700871365,0.06321603596320426,0.02968310669106549,0.001707400621889437,0.006162133812882485,0.042531494590157724,0.02746875197391207,0.015814309241387384,0.012058334049718407,0.049427244698174055,0.04369791846471175,0.02221710981311998,0.042484108750264864,0.044470729901948794,0.011272365400264819,0.018929264316934973,0.05919994556035661,0.024664772705890382,0.02100068602639319,0.06228563904644823,0.04944689663055136,0.04061005070315086,0.024141567283755577,0.04223710324370128,0.032421216605374836,0.049782285918235386,0.0633197387861217,0.02993427834691372,0.012928429812789292,0.02485602640261312,0.009559323819539584,0.006541747391064636,0.020532592631349697,0.006426919201203821,0.04289972495335041,0.03505966675766969,0.0025581899244519713,0.03804883273370861,0.02328029998219768,0.04205442472902011,0.05574577497722245,0.06091951848131075,0.029029848366159097,0.056127420136500086,0.02596646144057885,0.05070964505976557,0.058144186252811064,0.027639305039658526,0.03437732433331157,0.061977778923631294,0.04958186481368148,0.0532241806143079,0.016179726842995235,0.028294941136957352,0.04622119578731664,0.019529708883371206,0.031063568163447727,0.025910675756798045,0.013415075754696776,0.003926968725045285,0.03217873679311323,0.19534485618048492,0.08011971250433052,0.04147638145205609,0.04177889047248097,0.04069859626499784,0.035489374015323184,0.0481773541318893,0.05144411405527426,0.048660784184434806,0.046520966392020725,0.011031121761015141,0.02453993364594257,0.020165025133723168,0.04111985422936301,0.039668910971396035,0.03501800298777892,0.03620592234437888,0.03475235011477899,0.022114225465295952,0.03620883330831494,0.028998793412229166
AAIC,0.041621799178298016,0.031085641962660435,0.04814012461792667,0.11629570019606746,0.15274402020305927,0.029724697534230154,0.053098302976763816,0.033691604830472115,0.0415058206064956,0.057569881790495374,0.05911618686563373,0.051583395100836864,0.09329519806667987,0.07239844768170547,0.09001217270267778,0.06537288310331654,0.060465915721075396,-9.225682255479838e-05,-0.0034856653232422,0.06647110207355451,0.05396217991867824,0.026206939863745903,0.005435253792032106,0.031078194442533433,0.04322100854325109,0.03058140696940168,0.06903995216345898,0.08543297861905155,0.002751657985991793,0.029413945622220924,0.12449313408590101,0.0395991573508609,0.02997730104572292,0.14078699089791,0.0812858939332878,0.08462150814196007,0.040310359779629885,0.06196892456909864,0.04496856872560462,0.12436713082855391,0.14074351712077007,0.03819619580528659,0.028423178055629203,0.03871848660845724,0.011480336180900472,-0.0015352892290641054,0.031271555641118214,0.0034431069483705054,0.06258390578056483,0.07272695232286226,0.005136401103184297,0.05687004152486043,0.02061625941691609,0.06782269498137793,0.120439648999317,0.10549939137105102,0.05983967002779668,0.07947536710813792,0.05348739923053213,0.08879854628051165,0.10998953540382543,0.045949052873560624,0.06154127382097267,0.10588745639879267,0.08199172976950816,0.06813456096743813,0.029814703077791105,0.06604427453331191,0.1090401047110979,0.035636160427653996,0.05267972190285056,0.032623304533305475,0.028459711310880726,0.0012202846316157645,0.06369200635158725,0.08011971250433052,0.38328823324023414,0.06759715858629428,0.07236501608588543,0.0612073293035726,0.05918081026312016,0.08011282191056364,0.06660382009322238,0.09358158303298877,0.0689726272556886,0.010282659083119034,0.06743478511460449,0.048164206916941385,0.046824968600012534,0.06811164045501883,0.06137810521223125,0.06370158868962664,0.0398679409603407,0.03924705276453452,0.0688179879409134,0.0397662384412467
HASU,0.02465255733754738,0.02324260738704256,0.027454028402015388,0.057624005984890564,0.05564970660188633,0.02069909079717027,0.03460850110277571,0.025271106594924726,0.030842468264883707,0.024585711253812204,0.0352150013505823,0.029942882941435826,0.03935848145658077,0.031969678699094374,0.0491238098235911,0.02292857954116972,0.02577540093282053,0.00041708698453483695,0.011485844978369448,0.03812181496315967,0.027685099930840246,0.00709405082238327,0.00016808041924032922,0.03422658990038009,0.022739033994582512,0.021378824761183357,0.04157807900886002,0.049667917677113586,0.007605262920975245,0.014891498353283846,0.059004728021848585,0.016420553017377843,0.013163534713879982,0.05516820136031657,0.03757279119694468,0.04131592726756774,0.025212819512080823,0.02991619292599441,0.02345970204261065,0.03438372579619062,0.05084906319994073,0.030053983708587587,0.02446914504604805,0.0199228559217448,0.00886645330892523,0.0031733304359852716,0.018550725402700287,0.004863340937804047,0.018906993732281174,0.027396391100280817,0.002488073825850447,0.01246007669562915,0.015679289258645392,0.029973341089782706,0.03707953394262088,0.054476880584404766,0.026032783835545692,0.03343050330816739,0.030643463617857157,0.03299959091097786,0.04739158337125868,0.024254612136167305,0.029721492560624233,0.04361150458780453,0.03317810107770392,0.036842363556488324,0.02371532384141398,0.030134901448468747,0.045641456078345036,0.014477629269153339,0.02573045447553983,0.016987068077330764,0.009268301286480924,-0.0003779912225368808,0.0404508688684051,0.04147638145205609,0.06759715858629428,0.12043497140296651,0.030245117545000786,0.03000652932785036,0.03142166118640532,0.03880505499771153,0.03101469416171356,0.0445160821197191,0.03319059828524373,0.00020818653095833642,0.018055249550929384,0.023890153835980855,0.02432536883048309,0.025897711942955964,0.028174729163522504,0.025026735005601607,0.023603703297263984,0.013848645153271739,0.04061728464443275,0.010714633970768278
AEL,0.035395655266689745,0.03530335914395387,0.038135259643189534,0.07677008569323407,0.08923882457235936,0.03089406388032615,0.04395991540717176,0.035705187658291164,0.04266369688407912,0.05066526405080669,0.03923539533790659,0.035468608875266386,0.06510145960928501,0.06485548035484709,0.05849587521567489,0.0481585464342587,0.03412901608723259,-0.0011278429775186997,0.013281327482176825,0.048337822376665326,0.03584114214609801,0.01392566872435172,0.005671992536049007,0.03868081897328187,0.04029273179842811,0.027764321378039823,0.0514035967993846,0.05899925780646179,0.0075511748869739196,0.02296574931307196,0.08334032500753935,0.029836187912138296,0.023278548966569838,0.0816124208038065,0.048293868819605235,0.04902615940029001,0.0378738940704721,0.05205065671717999,0.042536596755837576,0.0571529911177389,0.07964042867512494,0.03437927020235613,0.015721736800936987,0.03542481279384484,0.007665349926440808,0.0051773429559237635,0.025584521493734847,0.0009119066471684918,0.04201118861033794,0.05073605440247196,0.01206885394405845,0.04064452982932177,0.01911779804746485,0.04353880428753127,0.08044652931234295,0.07573937918107554,0.0486662549420283,0.07706821044849255,0.036826395575060136,0.059975073063273696,0.06694598290646187,0.03425167767046649,0.03649614132799941,0.08064295359217832,0.054047179206938696,0.05514678501015269,0.01700701287171289,0.04029194479734587,0.056926648697075116,0.010822064330843395,0.04617434654085639,0.04626812598734028,0.019987638383126227,0.0023849910184637227,0.02969937606408469,0.04177889047248097,0.07236501608588543,0.030245117545000786,0.1339067264762596,0.04639666206460188,0.04491999074040922,0.06537177878873832,0.047122153402394486,0.048282150571300746,0.029755195007291835,0.009848016484244746,0.033707682571351115,0.033061757832279194,0.03324136076559031,0.041353424465516625,0.04123916071970788,0.03893217393469656,0.02792838907717314,0.024872927372152364,0.040495316810268446,0.04163619804023471
OSEA,0.02867685549252704,0.02797093336639515,0.03552237839777669,0.07178267876172369,0.07316400041935851,0.02136756748088306,0.04709858918301685,0.02655088870472503,0.03551983255339314,0.034967265912230705,0.031879016383948654,0.02852742271400006,0.06702308574787894,0.0491818921926567,0.06196681353423549,0.030505903530081906,0.03378522013636542,0.0004103416069569571,0.006782964573640503,0.04295593267134553,0.03068171165209877,0.017936906871381424,0.007142337968491648,0.035281223030346524,0.029664801887858003,0.018340144682270118,0.04516146543210948,0.05174777002713965,0.004052271475474584,0.01409673112377646,0.0728020400001174,0.027504344770150683,0.020244368569164835,0.0705480944229934,0.0453761947434345,0.04344234128052343,0.03069881513162838,0.033985393725612545,0.03347898024495581,0.05245852551311632,0.07089887119213571,0.026011668487270222,0.015671738670927367,0.02828763591317297,0.008780408976491608,0.005453021319394204,0.023307467373689116,0.002045319781071625,0.0353620110390685,0.040348543683956156,0.007821594706685838,0.030079080338889747,0.01655513640672994,0.03208180821077152,0.05537067137299701,0.0650929081084649,0.041707522301766296,0.04835659869680337,0.029981691875920972,0.04348393563218444,0.04873681617411707,0.033918333647913475,0.0327439948245334,0.058779730971662336,0.05173146801751413,0.040335713222429743,0.02321585645671678,0.03486659810488523,0.04351647958562947,0.017482601978336072,0.03474468220221753,0.03749208519764997,0.007850908911108631,-0.002799443297368029,0.030999398001191593,0.04069859626499784,0.0612073293035726,0.03000652932785036,0.04639666206460188,0.11781838700899355,0.03766355830615195,0.05167623053067964,0.04690219523931775,0.0551774757036731,0.033306827621084806,0.0006950139373236086,0.023621030107473556,0.0248020999248231,0.026641618974584922,0.03863348283524047,0.04012014956073241,0.033880326669167696,0.026943209532196814,0.006741160616154613,0.0294958307349293,0.027496007041226827
PLR,0.026128689980288625,0.020117301019825642,0.028763481599568784,0.0640526913806875,0.07811509692496293,0.02571536123301473,0.026532902101042137,0.025213752558850354,0.032750595155698586,0.030026620405296994,0.02971931234213198,0.02907726602067195,0.0516498760918887,0.0374492808712704,0.041014576233937595,0.0286950644026607,0.03904421309640977,0.0021600573105022072,0.00035232994712740116,0.035248092529417845,0.03010700306799093,0.004586138864246653,-0.005059257865476203,0.03744067508452444,0.02744882672142233,0.014867026147383701,0.032301071941512896,0.04914125900871599,0.006211970748450925,0.00951297186102421,0.05815188319524278,0.026703371024176553,0.013346797702339387,0.06476217341845406,0.0385106932723348,0.04539123595401451,0.02931135025247222,0.03549595969674066,0.023263285063180247,0.0441751023722577,0.06215224732511593,0.033419921543407796,0.01824725371954866,0.02109098673472292,0.002498308938557683,0.0035358814669167685,0.02477227974496991,0.009310772451910351,0.029646427873872148,0.028708455031525103,-5.416336905596764e-05,0.022310809665308334,0.014694633108636203,0.031467786010465584,0.04687783453296273,0.04374496527287647,0.03296366391464059,0.04339484229788408,0.025639196031025362,0.039183046079728515,0.04593405405840275,0.019148670210596012,0.038104577958540296,0.053748263526618115,0.035159395301175844,0.04636790673545611,0.014118743063155819,0.03915750237531987,0.046682016318725046,0.021847676766401095,0.03438539220292572,0.019865603380015376,0.012062567253324743,-0.0007713478344088242,0.03685359047414058,0.035489374015323184,0.05918081026312016,0.03142166118640532,0.04491999074040922,0.03766355830615195,0.17104225088514294,0.06144162526708497,0.04550721470147358,0.048126797184494766,0.030921068924675662,-0.0008177441774294233,0.02736506402122789,0.015228301640751113,0.030605680823125113,0.03176473481856592,0.038221492383653556,0.02991203075533887,0.020502625985931194,0.002036327470610001,0.05170296187043448,0.004702076184810091
RIL,0.038217922849105766,0.033458186908182454,0.038793715020662235,0.07805107859691808,0.1027922000699887,0.0345692762162602,0.050837535836694404,0.032439947670176265,0.04476116496958884,0.043868532953213205,0.04615706631307362,0.04227587506414736,0.08193831285956171,0.0619887971232167,0.0741099952956618,0.04606901099885123,0.05303030223389328,-0.0022771267198888378,0.01914333688263719,0.04906245974514734,0.04437668160426379,0.01585822850036452,-0.0027702643957699413,0.056729096989206404,0.0514662052567321,0.023036617773698722,0.05965094430065962,0.07400530118793144,0.010518003372201185,0.026423228077576834,0.09001820434046948,0.03698506093479934,0.029774516227337715,0.09380428519614598,0.06040467427857638,0.06385313455578315,0.03761236560449615,0.05727673411042665,0.05046759699053668,0.07900649313854305,0.08134212073149928,0.032933279349708244,0.020297012201816424,0.033139077012398405,0.01391768580232051,-0.0009763261256208579,0.031039164227106585,0.015121753050122342,0.04085707721062374,0.06929190242548845,0.007773704993971302,0.036619413164670364,0.02340125071952414,0.04130682627575817,0.0710496830519041,0.07583030806652918,0.07290577622197032,0.06792075344021131,0.04611667141791116,0.06110106606460286,0.06772596466821881,0.03834176578007611,0.03629492474018046,0.08746760097317094,0.06621599440912695,0.06097829723144294,0.0545763635133812,0.06755934557533722,0.060654680030008824,0.01850198795501807,0.04103381048487752,0.05748174841001229,0.03580900442624876,0.0060106403042562324,0.025638614860910586,0.0481773541318893,0.08011282191056364,0.03880505499771153,0.06537177878873832,0.05167623053067964,0.06144162526708497,0.27987601281846386,0.06733197962482354,0.0667243511303175,0.052920674563384264,0.0027305013649216647,0.028608735645369896,0.031060365229916183,0.051797490823874186,0.03631168052793527,0.04725218991899989,0.03544760917507299,0.03615377460992821,0.014366331930596459,0.03138895824730076,0.041868599028881695
CFLB,0.026563341716084585,0.027577897948657972,0.04187868378017644,0.0831017616593871,0.08572638618544669,0.02576504606367945,0.03422846155627135,0.02582346660087759,0.04521578351766017,0.04091943131024968,0.03517874721133962,0.03644496494962708,0.07255415833220455,0.05047615402632486,0.04999548410958853,0.05309811581943281,0.05618908242330496,-0.003529701896870854,0.008317018699787803,0.05172555019991676,0.040014750398768804,0.0017999287936992876,-0.004390238774356798,0.04777387155996919,0.04023187228698942,0.025290422177474153,0.06006835497076227,0.07628654991985193,0.0005830164665918691,0.02846370212519062,0.09532719587309085,0.046135305548886583,0.024644376565296756,0.09149994963315473,0.06188287698819239,0.06443178071153935,0.03952268542395783,0.05298246749876157,0.053302603488293895,0.076874257069135,0.08303344824353477,0.07445263227399346,0.021913094804736348,0.03563146619275639,0.011213524544164568,0.0011057765481656322,0.015710691555087336,0.0017423498073063195,0.050291581858158,0.05935128053815409,0.005512582208760477,0.04362309015158953,0.02535799001948917,0.054343787413858646,0.0946511075310819,0.09192804442100498,0.06433234608593201,0.0584645056360737,0.04851674963035844,0.06281522809817626,0.09562763096024027,0.038839205298269584,0.02693794509935769,0.08737132668537688,0.07330006252482457,0.06266067122941767,0.03200144274965937,0.05147149138019231,0.07440989564587211,0.01512646731210158,0.04470789208418201,0.046373874350147254,0.02565095582616187,0.0035172656157226954,0.03685787104340228,0.05144411405527426,0.06660382009322238,0.03101469416171356,0.047122153402394486,0.04690219523931775,0.04550721470147358,0.06733197962482354,0.315644050384966,0.06550739870634412,0.06293240882076576,0.008039143190096663,0.029466219098677825,0.031226994137492976,0.052458207748772884,0.050173238338177925,0.04708336656796143,0.03698856447691836,0.0350834824944471,0.033902127758413905,0.049435828203772875,0.04709653311867565
WATA,0.03342568878223759,0.028235480788326068,0.03773436770590431,0.1000399042860291,0.12166727648132951,0.02102052584044134,0.04588163882238128,0.028649490523279312,0.03444939460401689,0.04130244635944977,0.037427546959976986,0.0359092035779301,0.05667336815450392,0.05978437885900861,0.06958954516242191,0.043369649145754405,0.037465809613360136,-0.0015855613042688303,0.009486476354878193,0.05945588690608287,0.04471568190927422,0.00752923408139516,-0.0036470582387331694,0.038956405738834306,0.03174576986272614,0.02104265389630464,0.05864237702550355,0.06949953289113053,0.0037080724989557163,0.022041554233746798,0.0954844972687005,0.0284620003780632,0.027754351023885408,0.09682791208297739,0.05825245533529776,0.09579251268347438,0.035713255337857276,0.04783241356444939,0.03506002133110215,0.06995399494040014,0.09405161629611647,0.03296549492038301,0.019651531839663432,0.0330117774249946,0.007370048454218988,0.0033295161278251604,0.02375465437870563,-0.0039544459986550215,0.04787674670085765,0.0429168251426281,-0.0006222936743405991,0.04369025467110223,0.014845082050994371,0.04635108792388555,0.09292330567004607,0.08555212679347207,0.06021987316499943,0.05725284539090164,0.043880849214406936,0.0578432629627641,0.09790151233920356,0.03664986658875733,0.05727592714330012,0.07703217586007075,0.05912583159640601,0.06017812941648304,0.022990452434342543,0.0589755353203946,0.06997019587228762,0.020486092870722623,0.05086810970256352,0.035557090729738054,0.016864307279440393,-0.0003229133173151226,0.05100362105617349,0.048660784184434806,0.09358158303298877,0.0445160821197191,0.048282150571300746,0.0551774757036731,0.048126797184494766,0.0667243511303175,0.06550739870634412,0.23669199133381158,0.09564808842797355,-0.010760328382426904,0.04710063020756641,0.03457062398411837,0.02742010815754805,0.047761558416772605,0.03408385408986074,0.041404053032430214,0.02579219409961079,0.011596258685403827,0.05989318945491799,0.03765912548262651
NAMU,0.018926189531049645,0.015793223418751192,0.027668265082561826,0.0753902833048576,0.08327835937817818,0.01736241354203784,0.030669654140368995,0.02250206506404712,0.03196655089321811,0.016755502922947894,0.02966546297149873,0.02409971992496871,0.05452146488106767,0.026699055595159636,0.03309827511043987,0.01770027402549699,0.03546386449909117,-0.0024409527894516995,0.0026349518750509175,0.038753545343109666,0.03742901100273485,0.004308343472040508,-0.008902001232405138,0.04814851703846636,0.03023726555225601,0.023522960367271854,0.05078276079075929,0.06235208277726427,0.009084231745548982,0.02754388326081643,0.07142281569800502,0.024831711688770835,0.03395510805931187,0.061399584224159136,0.06665164397506146,0.07602041237753106,0.03002960134965932,0.03615717214778312,0.02819442106708303,0.07227655216985913,0.06326488762638643,0.018253598832091916,0.019820932954403146,0.019983195891958204,0.004990360683686207,0.0013513431660279913,0.016446262989774436,0.002538639058861648,0.029074646972101895,0.0339037940616252,0.003244110681646664,0.03356712371360652,0.016759023381816698,0.03187458661626136,0.05720877800890116,0.062332955147645974,0.0490111014504078,0.035877757063171034,0.03915033928393582,0.057522557071770425,0.08461758153300099,0.029778291337814407,0.038412838701840916,0.05865996110865857,0.05813985754667884,0.05087191896551932,0.02026895452053038,0.0649237998895264,0.06594782398240724,0.02334005366211443,0.03782361977388548,0.021848286253384856,0.019067684386922894,0.003516468499524637,0.042565320507938424,0.046520966392020725,0.0689726272556886,0.03319059828524373,0.029755195007291835,0.033306827621084806,0.030921068924675662,0.052920674563384264,0.06293240882076576,0.09564808842797355,0.2540905485770509,0.011837204498597183,0.034838227045141314,0.026611040833987576,0.03268161035337539,0.0345283492849342,0.023274063291784317,0.027203591878246152,0.027381275310367208,0.05356683531446317,0.04793323862567614,0.018384826449250723
CTEA,0.0024354248294207693,0.00046990760377923926,0.004462997221338022,-0.007278955446383083,-0.01157062964701833,0.006552724750831185,0.0027085545957096033,0.003141257173315803,0.0013952855237823957,0.011692415756140905,-0.0012276064631127116,0.004819187008210913,0.017306611456829463,0.0002665324653371445,-0.0008589490585627518,0.008421377956451202,0.004702357922041374,-0.006956751385597183,0.005604865293928676,0.0015357346381084348,0.0033646785094173528,-0.003261885312502907,0.00658917605124917,0.007958863177048746,0.0037625525262816126,0.0024303779116046234,0.002328976814715962,0.004956186160702606,0.0008984816626780828,0.009764450213058605,0.002428017326246196,0.0033967223525784504,0.004291431761086638,-0.01464073537066365,0.005976737243687334,-0.005638276063800097,0.003391406846140939,0.0001915230016338263,-8.691952944567313e-05,0.00037191650224375556,-0.006369826310105903,0.0022056802172008764,0.004146472540292333,0.003395708192493758,0.008747104524857597,0.005572734290761345,-0.001512192406766143,-0.0005389074358703831,-0.006933426259259864,0.002233622078986679,-0.0022501895891279744,0.0014691135425756406,0.004498244650790471,0.007478503090299146,-0.0025013646138239147,-0.005932725171695686,-0.00580979010155164,0.005794086453834618,0.005155708829099744,0.005961384204874998,0.0052625748546805745,0.0017512971224537858,-0.004412045473858553,-0.007062240348955999,-0.00010345557486339048,-0.0025556584891358743,-0.011847463151206541,0.014212987971319055,-0.003985815387814544,-0.006093516948569579,-0.0009707287826376395,-0.0073083437499512766,0.002039689850067798,0.015031752498184517,-0.010109028028979285,0.011031121761015141,0.010282659083119034,0.00020818653095833642,0.009848016484244746,0.0006950139373236086,-0.0008177441774294233,0.0027305013649216647,0.008039143190096663,-0.010760328382426904,0.011837204498597183,0.10147865405055582,0.0007919964887087457,-0.0025736296380180243,-0.0016999586254797848,0.005186919301166063,0.009156058176112798,0.006331055014265953,0.0036427827040122754,0.04848684916254638,0.01111478446929694,0.0033044285999850246
ASIR,0.021294938475888616,0.02098297097024184,0.02506571469178473,0.04258911836324155,0.05855690469892579,0.015376041558574267,0.025299718229789,0.02275393369091798,0.021846857935054094,0.03082442191935346,0.028370564366699654,0.02660890670454874,0.0391013549488524,0.038352347391536395,0.035212977396873256,0.03593360611153035,0.02255086515365629,-0.00012399074019599666,0.0006599387478073544,0.03502984645560364,0.038269948834826144,0.0046486144864712284,0.000876484439846346,0.023749767650398997,0.026719244905914246,0.014579242435633253,0.04169293173157575,0.039581891646757274,0.005811531324201083,0.02084584730891482,0.058774294101154,0.015573562124995841,0.012759144077194045,0.052315029293557774,0.02806780237274798,0.037001008945327325,0.0277747921720694,0.024931202609797642,0.01984734247074668,0.04071294257365712,0.05451462429601888,0.021494209879520044,0.016175144049768803,0.017916129972269764,0.0027716178120367452,0.0004914211635842565,0.01161330390423385,0.0012086730234250175,0.0291419084626153,0.031151506091287716,0.003787995242701596,0.023200310218638748,0.014870539571821401,0.03010523598670363,0.05098684107816715,0.04413193847446076,0.031049949192166873,0.03604476700720596,0.023710318233488233,0.03698977135512427,0.054013439682775936,0.021030549452596987,0.025794752592129308,0.048110421656886365,0.03524565870509097,0.04495182592153728,0.011661695633178783,0.03775640787472527,0.03546139313150948,0.008998265864989228,0.02513408305388694,0.024875999529489566,0.016226748296758214,0.0062671832248150485,0.03119610519830903,0.02453993364594257,0.06743478511460449,0.018055249550929384,0.033707682571351115,0.023621030107473556,0.02736506402122789,0.028608735645369896,0.029466219098677825,0.04710063020756641,0.034838227045141314,0.0007919964887087457,0.16922143841729503,0.040218455178812874,0.04943941422914954,0.02634032742199726,0.01649670365585933,0.02462941188155655,0.013379915044647625,0.009532008319416729,0.03754412272237469,0.028555880568198824
LHCL,0.020431714907226492,0.018101536131459015,0.018244845525657163,0.03569350501985882,0.057525892506780564,0.015271629087505264,0.02537451811571032,0.014611954359047684,0.020823953451015023,0.024579075655056924,0.02349493108753972,0.018971559847042494,0.033041989880726395,0.03502095182486533,0.03442581187832741,0.024895193584949942,0.027471615482946063,-0.00436341909796442,0.013773996167678411,0.024674519661496714,0.015030829880449036,0.006892549252602872,0.003352400105670943,0.021581666017958454,0.027943758039925916,0.015252423576807665,0.03780778528683517,0.032662773279033566,0.004347025754903765,0.01706243262806629,0.04555377293778306,0.018087607809482365,0.011650294758458196,0.05176163004631659,0.024250895261067964,0.028637181748169364,0.02194423213065603,0.03587373380021715,0.02713937241384471,0.0346508165113745,0.046543845601219165,0.017143215268446726,0.011598417091825595,0.02395476744068188,0.0018578058165212008,0.0047533607814022,0.015392627296041473,0.0023172109764529924,0.031551782548197925,0.030766606089140468,0.0043653460268381445,0.02777229089253635,0.015014575841397275,0.05039321178505002,0.046812637359349527,0.03757447583684234,0.03063148252327654,0.03860983697917439,0.02048062596252304,0.030950151787138565,0.04225852871045127,0.021309605412833516,0.025038567773253185,0.038721918174225996,0.033996689010223964,0.03753554781021483,0.015817362100309432,0.01823280392430856,0.03778390375021422,0.007874968273429024,0.026093719241660547,0.03010294303966015,0.008026398872645996,0.0001586737631848638,0.019609698855048235,0.020165025133723168,0.048164206916941385,0.023890153835980855,0.033061757832279194,0.0248020999248231,0.015228301640751113,0.031060365229916183,0.031226994137492976,0.03457062398411837,0.026611040833987576,-0.0025736296380180243,0.040218455178812874,0.16405625319852443,0.0444454640691508,0.02576509935312308,0.014723621415841277,0.02504700793999076,0.010843203701836356,0.012183313171463095,0.021658771352807443,0.020780112461810517
